date,Revenue,Operating Income,Pretax Income,Income (Loss) from Cont Ops,Net Income,Net Income Avail to Common,Total Equity,Cash from Operations,Cash from Investing Activities,Cash from Financing Activities,Company,target_revenue,target_income
2012-12-31,4405.000192,1804.0,1764.0,668.0,739.0,720.0,31331.000576,2082.0,-2864.0,624.0,APA,4103.000064,1592.0
2013-03-31,4103.000064,1592.0,1536.999936,778.0,809.0,790.0,31987.000576,2620.999936,-2592.0,59.0,APA,4036.999936,1468.999936
2013-06-30,4036.999936,1468.999936,1416.999936,1037.0,881.0,862.0,32720.99968,2759.000064,-2772.0,-51.0,APA,4228.999936,1648.0
2013-09-30,4228.999936,1648.0,1598.0,435.0,1050.0,1044.0,32981.000192,1978.0,1030.0,-1940.999936,APA,3660.0,1246.0
2013-12-31,3660.0,1246.0,1227.000064,230.0,388.0,388.0,35392.99968,2476.999936,-2782.000128,960.0,APA,3599.000064,1382.0
2014-03-31,3599.000064,1382.0,1355.000064,851.0,705.0,705.0,35177.000448,2292.999936,-1948.999936,-607.0,APA,3288.999936,1195.000064
2014-06-30,3288.999936,1195.000064,1192.0,557.0,576.0,576.0,34891.999232,2339.000064,-2542.000128,-916.0,APA,3440.999936,1366.0
2014-09-30,3440.999936,1366.0,992.0,-1084.999936,487.0,487.0,32985.999872,1896.0,-2449.999872,540.0,APA,2683.000064,720.0
2014-12-31,2683.000064,720.0,901.0,-3694.000128,334.0,334.0,28136.999424,1428.999936,-1448.999936,189.0,APA,1630.0,-138.0
2015-03-31,1630.0,-138.0,-207.0,-4504.0,-167.0,-167.0,23404.999168,650.0,-2118.0,928.0,APA,2019.000064,282.0
2015-06-30,2019.000064,282.0,165.0,-917.0,178.0,178.0,17754.999808,1132.0,4391.000064,-2712.0,APA,1526.0,-87.0
2015-09-30,1526.0,-87.0,-208.0,-4119.000064,-33.0,-33.0,11972.0,711.0,-927.0,-1079.000064,APA,1263.000064,-340.0
2015-12-31,1263.000064,-340.0,-399.0,-7870.000128,-24.0,-24.0,4227.999616,262.0,-351.0,-99.0,APA,1084.0,-217.0
2016-03-31,1084.0,-217.0,-322.0,-371.0,-314.0,-314.0,3554.000896,239.0,-555.0,-147.0,APA,1364.999936,-11.0
2016-06-30,1364.999936,-11.0,-115.0,-200.0,-99.0,-99.0,8696.000128,744.0,-411.0,-136.0,APA,1438.0,134.0
2016-09-30,1438.0,134.0,32.0,-526.0,-12.0,-12.0,7949.000192,651.0,-396.0,-226.0,APA,1451.000064,139.0
2016-12-31,1451.000064,139.0,34.0,-143.0,-22.0,-22.0,7679.000064,796.0,-298.0,-351.0,APA,1536.999936,310.0
2017-03-31,1536.999936,310.0,211.0,267.0,31.0,31.0,7823.000448,455.0,-93.0,-218.0,APA,1404.999936,172.0
2017-06-30,1404.999936,172.0,32.0,613.0,-79.0,-79.0,8264.999808,751.0,-436.0,-169.0,APA,1362.0,161.0
2017-09-30,1362.0,161.0,60.0,105.0,14.0,14.0,8376.999808,554.0,-94.0,-185.0,APA,1592.0,415.0
2017-12-31,1592.0,415.0,318.0,518.0,126.0,126.0,8791.000576,668.0,-793.0,-149.0,APA,1691.000064,447.0
2018-03-31,1691.000064,447.0,348.0,206.0,114.0,114.0,8868.99968,615.0,-890.0,-316.0,APA,1872.0,578.0
2018-06-30,1872.0,578.0,484.0,269.0,181.0,181.0,8994.999552,1112.999936,-1024.0,-194.0,APA,1998.0,670.0
2018-09-30,1998.0,670.0,572.0,161.0,235.0,235.0,8945.999744,1006.0,-926.0,-459.0,APA,1736.999936,358.0
2018-12-31,1736.999936,358.0,265.0,-350.0,140.0,140.0,8812.000384,1043.0,-1104.0,182.0,APA,1699.000064,335.759488
2019-03-31,1699.000064,335.759488,238.759488,-2.0,41.76,41.76,8609.000192,598.0,-938.0,-47.0,APA,1622.0,385.0
2019-06-30,1622.0,385.0,287.0,-316.0,155.0,155.0,8675.000064,856.0,-894.0,260.0,APA,1486.0,123.0
2019-09-30,1486.0,123.0,28.0,-117.0,-107.0,-107.0,8407.000704,635.0,-951.0,-70.0,APA,1755.000064,317.0
2019-12-31,1755.000064,317.0,212.0,-3247.000064,243.0,243.0,5020.0,778.0,-663.0,-31.0,APA,1254.0,33.0
2020-03-31,1254.0,33.0,33.0,-4622.000128,129.0,129.0,344.999936,502.0,-509.0,188.0,APA,596.0,-369.0
2011-03-31,96.068,25.234,10.181,-58.935,-8.5353,-8.5353,1507.612032,70.167,-120.678,41.523,AR,114.714,33.516
2011-06-30,114.714,33.516,17.91,74.623,15.7993,15.7993,1581.81696,41.736,-192.412,154.619008,AR,132.412,43.738
2011-09-30,132.412,43.738,23.13,111.078,21.6861,21.6861,1692.893952,86.543,-374.392,288.086016,AR,161.092,50.989
2011-12-31,161.092,50.989,27.852,265.912,10.09085,10.09085,1958.806016,67.861,-213.767008,145.068992,AR,92.034,48.915
2012-03-31,92.034,48.915,24.545,287.555008,-12.36865,-12.36865,1673.73696,100.491,124.699,-222.04,AR,0.0,0.0
2013-03-31,181.526,73.159,-148.782,-47.997,27.067,27.067,1625.740032,110.207,-547.884992,423.495008,AR,205.807008,71.852
2013-06-30,205.807008,71.852,38.384,131.193,16.4459,16.4459,1756.932992,192.396992,-1178.407936,977.889024,AR,269.588,110.879
2013-09-30,269.588,110.879,26.401,117.794,14.59805,14.59805,1877.826944,331.936992,-1864.883968,1525.542016,AR,656.014016,96.046
2013-12-31,656.014016,96.046,-431.42,-225.176992,-287.260608,-287.260608,3598.66,202.77,-808.707968,611.841024,AR,416.064992,145.176
2014-03-31,416.064992,145.176,113.834,-94.759,59.29,59.29,3533.037896,274.307008,-735.513024,456.299008,AR,436.056992,120.419
2014-06-30,436.056992,120.419,83.159,-44.495,46.705,46.705,3523.227008,222.368,-1018.358016,801.329024,AR,510.966016,76.966
2014-09-30,510.966016,76.966,34.511,203.908992,50.742,50.742,3751.421952,302.071008,-1070.601024,756.918976,AR,585.126976,141.55
2014-12-31,585.126976,141.55,14.105,608.969984,-17.08989,-17.08989,5473.83008,199.375008,-1265.177984,1305.474048,AR,654.972992,142.522
2015-03-31,654.972992,142.522,89.337,399.171008,47.826,47.826,6434.275072,351.393984,-739.235968,327.353984,AR,574.820992,62.634
2015-06-30,574.820992,62.634,2.811,-139.483008,-4.545,-4.545,6309.446016,243.714,-599.542016,313.623008,AR,570.182976,76.717
2015-09-30,570.182976,76.717,15.796,544.734016,-0.719528625,-0.719528625,7110.424064,246.046,-498.086016,136.164,AR,629.952,126.336
2015-12-31,629.952,126.336,65.865,175.574,42.836788,42.836788,7286.678016,169.780992,-461.295008,287.576992,AR,765.427008,138.698
2016-03-31,765.427008,138.698,75.414,10.65,32.419682,32.419682,7420.343936,340.168,-519.295008,195.524,AR,727.936,109.142
2016-06-30,727.936,109.142,47.031,-575.489984,25.905176,25.905176,7600.898816,238.538,-519.064,268.907008,AR,782.881024,145.463008
2016-09-30,782.881024,145.463008,87.251,268.196,38.919044,38.919044,7980.282112,326.991008,-936.307968,599.577984,AR,887.910016,215.396992
2016-12-31,887.910016,215.396992,145.936992,-452.804,51.534136,51.534136,7728.57792,335.559008,-420.471008,98.01,AR,801.652992,134.316
2017-03-31,801.652992,134.316,69.877,305.558016,40.24376,40.24376,8253.952128,393.939008,-688.473024,262.924,AR,735.811968,84.365
2017-06-30,735.811968,84.365,19.406,39.965,-29.610302,-29.610302,8302.861824,253.647008,-634.734976,495.612,AR,775.315968,96.384
2017-09-30,775.315968,96.384,33.358,-90.0,-30.35564,-30.35564,8387.262144,1045.222016,-550.764992,-510.952992,AR,919.843968,185.108
2017-12-31,919.843968,185.108,129.025,529.614016,58.625688,58.625688,8876.135808,313.483008,-513.323008,204.587008,AR,1122.813056,291.742016
2018-03-31,1122.813056,291.742016,235.178,80.81,124.944744,124.944744,8921.097856,541.548992,-563.569024,16.732,AR,1014.118016,134.366
2018-06-30,1014.118016,134.366,74.281,-67.275,-9.15915,-9.15915,8802.91104,297.391008,-608.777984,338.841984,AR,1074.638976,225.163008
2018-09-30,1074.638976,225.163008,161.34,-77.972,61.285244,61.285244,8671.151808,421.457984,-597.992,125.926,AR,1242.779008,293.868992
2018-12-31,1242.779008,293.868992,222.467008,18.736,134.662816,134.662816,8487.47712,821.588992,-580.385024,-241.204,AR,1211.867008,243.636
2019-03-31,1211.867008,243.636,88.675,1025.756032,-6.410965,-6.410965,8292.797952,539.004032,-204.816992,-334.187008,AR,1015.936,-46.178
2019-06-30,1015.936,-46.178,-86.757,42.168,-69.128384,-69.128384,8339.699968,218.104,-340.768992,122.665,AR,1018.096,-37.332
2019-09-30,1018.096,-37.332,-202.944992,-878.864,-152.751312,-152.751312,7446.697984,198.41,-279.740992,81.331,AR,1023.908992,-74.553
2019-12-31,1023.908992,-74.553,-56.819,-482.196,-37.953036,-37.953036,6970.742784,147.94,-216.163008,68.223,AR,962.198016,124.77
2020-03-31,962.198016,124.77,-56.387,-338.809984,-40.673248,-40.673248,6592.54,200.676992,-186.680992,-13.996,AR,966.838016,-96.802
2011-03-31,26.595,6.587,0.085,-9.911,-0.11225,-0.11225,-4.988992,4.204,-5.366,1.167,BATL,25.988,6.107
2011-06-30,25.988,6.107,1.746,8.936,2.1552,2.1552,4.762,8.839,-8.13,-0.297,BATL,24.197,5.741
2011-09-30,24.197,5.741,2.286,11.776,-2.9179,-2.9179,17.424992,10.77,-6.134,-5.046,BATL,25.626,1.152
2011-12-31,25.626,1.152,-2.454,-12.204,-2.95645,-2.95645,1.68,6.022,-5.746,-0.271,BATL,26.869,-9.682
2012-03-31,26.869,-9.682,-22.679,-33.322,-30.0408,-31.1428,672.85,-9.199,-28.378,723.310976,BATL,24.374,-1.645
2012-06-30,24.374,-1.645,-5.824,7.659,2.3966,-84.9464,680.888992,6.296,-472.084992,-0.635,BATL,75.549,16.171
2012-09-30,75.549,16.171,11.097,-20.181,-0.47625,-0.47625,1113.814048,4.781,-1111.853056,905.838976,BATL,128.562,16.218
2012-12-31,128.562,16.218,7.245,-8.041,11.2237,11.2237,2093.22,82.482,-1220.150016,1122.048,BATL,189.231008,32.889
2013-03-31,189.231008,32.889,29.662,5.465,19.05195,19.05195,2101.988992,45.71,-445.024,397.609984,BATL,213.928,31.504
2013-06-30,213.928,31.504,26.187,37.088,14.9737,14.2577,2481.824912,185.656,-722.201984,538.804992,BATL,288.675008,42.408
2013-09-30,288.675008,42.408,28.745,-854.827008,-46.321248,-51.391248,1849.755904,161.715008,-660.750016,496.435008,BATL,286.588992,35.661
2013-12-31,286.588992,35.661,4.421,-410.388,-255.260944,-260.219952,1447.610112,102.319,-274.199008,174.252992,BATL,268.408992,50.9
2014-03-31,268.408992,50.9,26.701,-72.964,-8.18175,-13.14075,1380.80384,159.5,-509.497984,347.529984,BATL,311.999008,80.538
2014-06-30,311.999008,80.538,57.958,-67.477,14.05575,8.19975,1427.512944,251.442,-98.062,7.526,BATL,300.083008,65.892
2014-09-30,300.083008,65.892,33.868,197.635008,92.0282,81.2462,1628.573856,170.948,-319.692,82.16,BATL,280.2,37.477
2014-12-31,280.2,37.477,-41.839,258.762,63.229,51.812,1889.335024,86.044,-343.840992,206.822,BATL,243.943008,49.052
2015-03-31,243.943008,49.052,-12.255,-587.641024,-19.6825,-33.2345,1315.597992,93.935,-268.012,148.975008,BATL,256.172,88.052
2015-06-30,256.172,88.052,-61.018,-1088.611968,-26.1618,-42.1308,482.691872,123.595,-144.204992,11.972,BATL,244.819008,101.697
2015-09-30,244.819008,101.697,-71.16,147.075008,-55.894,-79.441,629.172992,114.664,-126.449,8.066,BATL,244.89,110.428
2015-12-31,244.89,110.428,57.756,-393.443008,-102.023952,-133.292952,236.399984,134.804992,-128.466,-4.567,BATL,189.068992,72.7
2016-03-31,189.068992,72.7,24.909,-539.998976,-172.8088,-199.671808,-300.14496,34.374,-117.756,83.959,BATL,186.927008,90.878
2016-06-30,186.927008,90.878,32.556,-374.303008,32.556,24.506,-672.628,108.369,-53.621,-56.178,BATL,182.451008,79.463
2016-09-30,182.451008,79.463,49.094,475.568,54.1958,43.5658,132.835968,44.927,-68.638,18.549,BATL,192.200992,85.667
2016-12-31,192.200992,85.667,62.285,-28.501,60.8014,60.8014,112.688,90.814,-50.801,-42.0,BATL,137.782,31.774
2017-03-31,137.782,31.774,6.931,189.352,6.931053,6.130053,698.788032,45.56,-289.555008,306.128,BATL,120.137,13.885
2017-06-30,120.137,13.885,0.401,20.177,0.401,-46.805,732.02896,77.083,-290.472,151.252992,BATL,96.953,-3.491
2017-09-30,96.953,-3.491,-14.027,419.287008,-9.026835,-9.026835,1161.987968,-20.421,1317.787008,-308.04,BATL,25.277,-10.995
2017-12-31,25.277,-10.995,-17.654,-93.13,-18.285,-18.285,1071.998,12.369,-139.168,-438.476992,BATL,44.045,-2.905
2018-03-31,44.045,-2.905,-9.953,-2.598,-9.953,-9.953,1134.225024,-12.582,-293.048,263.634,BATL,81.189,34.773
2018-06-30,81.189,34.773,24.239,-16.274,24.239,24.239,1122.882992,56.16,-341.223008,-1.142,BATL,51.952,3.975
2018-09-30,51.952,3.975,-8.965,-81.837,-8.965,-8.965,1046.450024,-6.869,-143.856,54.992,BATL,57.774,-3.639
2018-12-31,57.774,-3.639,-16.132,146.668,-13.624,-13.624,1197.04404,30.446,71.642,-55.359,BATL,51.916,-3.952
2019-03-31,51.916,-3.952,-13.171,-336.559008,-2.09345875,-2.09345875,853.663024,-36.834,-114.431,104.594,BATL,62.624,-13.896
2019-06-30,62.624,-13.896,-28.366,-640.844032,4.031,4.031,214.156992,9.936,-90.872,82.979,BATL,50.809,-12.394
2019-09-30,50.809,-12.394,-6.346,-63.284,-8.104,-8.104,148.43104,-6.335,-49.114,70.22,BATL,67.571,12.556
2019-12-31,67.571,12.556,11.281,-125.826,11.287,11.287,316.650016,7.156,-42.79,28.9,BATL,53.32,5.066
2020-03-31,53.32,5.066,3.437,114.491,27.03638,27.03638,431.576984,12.343,-47.648,25.968,BATL,50.954,8.005
2011-03-31,21.436696,6.618292,6.749386,0.32692,4.376723,4.376723,356.869064,10.186129,-16.531265,7.113184,BCEI,24.89236,8.943394
2011-06-30,24.89236,8.943394,7.926164,7.707745,4.924386,4.924386,364.411467,13.29125,-42.5317,28.472402,BCEI,26.85424,8.5285
2011-09-30,26.85424,8.5285,7.403067,4.833352,2.102478,2.10247825,369.317555,15.506996,-53.439588,38.08516,BCEI,34.444,7.743
2011-12-31,34.444,7.743,6.404,-0.181,4.28515,4.28515,527.981519,18.618728,-46.399924,29.7183,BCEI,46.619292,17.760268
2012-03-31,46.619292,17.760268,18.372164,8.477894,11.459424,11.459424,537.198232,17.685294,-34.739912,14.964942,BCEI,51.585424,19.702198
2012-06-30,51.585424,19.702198,18.96261,21.193552,11.119494,11.119494,559.500112,38.704152,-76.50664,40.407864,BCEI,58.235012,15.006997
2012-09-30,58.235012,15.006997,13.883535,1.644239,8.805189,8.805189,564.364616,36.258372,-93.667936,59.649768,BCEI,74.04,26.967
2012-12-31,74.04,26.967,25.126,13.255,14.34505,14.34505,578.517504,64.987736,-100.362104,34.796456,BCEI,76.8,23.766
2013-03-31,76.8,23.766,21.94,11.273,13.61885,13.37785,591.24324,39.799,-71.436,30.54,BCEI,93.565,31.653
2013-06-30,93.565,31.653,25.697,14.883,15.8489,15.4739,608.424064,51.029,-109.132,101.017,BCEI,119.099,53.481
2013-09-30,119.099,53.481,47.248,17.925,29.6913,29.2493,628.482,100.294,-167.028,38.018,BCEI,131.598,45.384
2013-12-31,131.598,45.384,37.385,25.501,23.26825,23.26825,656.028344,125.760504,-127.493976,164.946144,BCEI,125.168,31.408
2014-03-31,125.168,31.408,22.124,9.577,13.83515,13.57915,671.895008,77.684,-122.296,-4.627,BCEI,130.29,20.355
2014-06-30,130.29,20.355,11.088,1.271,7.13465,7.134629,680.099968,80.285,-174.367008,-0.706,BCEI,155.376992,55.931
2014-09-30,155.376992,55.931,42.884,48.854,25.20115,24.28815,780.542016,117.993,-354.736,292.806016,BCEI,144.559008,36.683
2014-12-31,144.559008,36.683,22.181,-42.75,16.4559,17.30992,740.071008,51.758,-173.595008,31.803,BCEI,108.542,6.408
2015-03-31,108.542,6.408,-7.879,-18.421,-4.06965,-3.75565,925.765968,32.09,-131.818,167.658,BCEI,105.611,-16.707
2015-06-30,105.611,-16.707,-30.977,-41.164,-36.348,-35.66,888.518,31.262,-128.385,41.949,BCEI,109.866,6.58
2015-09-30,109.866,6.58,-9.57,-112.299,-1.1321,0.7909,779.550008,36.989,-52.811,25.808,BCEI,99.656,4.085
2015-12-31,99.656,4.085,-42.814,-573.662976,-189.578,-189.578,209.40704,9.875,-23.752,9.892,BCEI,51.682,-10.727
2016-03-31,51.682,-10.727,-25.654,-47.237,-25.654,-25.654,164.94496,26.531,-37.89,208.616992,BCEI,58.423,-4.965
2016-06-30,58.423,-4.965,-30.572,-49.477,-30.572,-30.572,117.803968,-11.775,-20.175,-16.478,BCEI,53.673,-10.849
2016-09-30,53.673,-10.849,-25.078,-34.902,-25.078,-25.078,84.756032,17.506,-10.158,-44.089,BCEI,49.85,-45.61
2016-12-31,49.85,-45.61,-67.595,-67.334,-65.011,-65.011,19.060992,-17.699,0.822,-35.988,BCEI,52.559,-2.096
2017-03-31,52.559,-2.096,-5.273,-94.276,-36.424048,-36.424048,-73.825024,15.652,-4.065,-0.335,BCEI,44.144,-2.863
2017-06-30,44.144,-2.863,-2.849,93.356,-2.9134,-2.9134,686.410976,-39.369,-12.015,13.661,BCEI,45.232,13.392846
2017-09-30,45.232,13.392846,13.123846,4.328,11.012,11.012,693.066976,15.252,-38.04,-0.318,BCEI,50.189,8.193
2017-12-31,50.189,8.193,4.995,-5.768,3.77939275,3.77939275,688.333984,16.155,-34.54,0.0,BCEI,59.881,21.147
2018-03-31,59.881,21.147,20.802,13.87,20.802,20.802,703.211984,15.903,-37.845,15.0,BCEI,64.562,28.637
2018-06-30,64.562,28.637,28.109,4.859,23.2265,23.2265,710.429,26.246,-55.192,45.174,BCEI,66.058,25.023
2018-09-30,66.058,25.023,25.108,43.363,25.108,25.108,755.596032,24.873,37.082,-59.937,BCEI,66.213,29.265
2018-12-31,66.213,29.265,28.249,106.094,28.37584,28.37584,863.913008,49.576,-108.421,47.761,BCEI,72.594,30.861
2019-03-31,72.594,30.861,30.658,-6.993,30.658,30.658,858.147008,41.721,-36.788,14.847,BCEI,85.783,35.533
2019-06-30,85.783,35.533,34.616,41.022,34.616,34.616,900.006016,62.727,-85.343,-0.93,BCEI,75.176,24.195
2019-09-30,75.176,24.195,27.251,35.893,27.251,27.251,937.923968,58.56,-74.095,14.757,BCEI,79.667,26.921
2019-12-31,79.667,26.921,24.153,-2.855,18.48132,18.48132,936.690016,61.639,-58.932,-0.07,BCEI,60.405,10.489
2020-03-31,60.405,10.489,19.856,78.551,19.856,19.856,1016.419008,47.994,-26.871,-21.071,BCEI,36.192,-10.163
2017-03-31,152.372992,42.579,32.556,-491.587008,-155.901648,-157.693648,0.0,46.665,-10.833,-187.668,BRY,0.0,0.0
2018-03-31,97.284,-0.745,-8.514,6.41,-10.716,-16.366,861.111984,27.592,-19.876,12.185,BRY,65.982,-23.001
2018-06-30,65.982,-23.001,-32.156,-28.061,-35.05,-40.7,860.033976,-77.14,-22.471,34.282,BRY,142.947008,58.825
2018-09-30,142.947008,58.825,48.948,36.985,40.529,-46.113,889.109992,56.882,-40.028,-16.251,BRY,280.345984,172.648
2018-12-31,280.345984,172.648,40.87,131.768,30.332,30.332,1006.446016,98.137,-39.065,-14.305,BRY,76.539,-35.509
2019-03-31,76.539,-35.509,33.868,-34.098,24.495,24.495,939.129024,21.097,-52.791,-35.324,BRY,170.066,64.142
2019-06-30,170.066,64.142,34.028,31.972,27.239942,27.239942,952.315976,76.382,-61.594,-16.223,BRY,194.672,81.883
2019-09-30,194.672,81.883,45.861,52.649,33.15765,33.15765,997.343984,73.794,-68.759,-5.262,BRY,118.128,-7.261
2019-12-31,118.128,-7.261,42.494,-6.984,29.247718,29.247718,972.448008,86.036,-57.361,-28.675,BRY,339.264992,222.956992
2020-03-31,339.264992,222.956992,34.462,-115.3,-18.172326,-18.172326,849.825992,44.483,-43.038,-1.444,BRY,33.453,-77.601
2014-12-31,133.602,64.8,61.674,-20.713,32.83855,32.83855,814.382016,0.0,0.0,0.0,BSM,91.061,33.653
2015-03-31,91.061,33.653,28.562,17.299,24.61995,21.70195,772.137,74.359,-13.206,-67.588,BSM,64.803,-2.879
2015-06-30,64.803,-2.879,30.911,-122.766,-23.01595,-24.82595,1024.639992,69.725,-28.809,-43.236,BSM,137.02,79.557
2015-09-30,137.02,79.557,34.697,53.892,41.415248,38.439248,1050.195968,73.081,-62.207,-11.352,BSM,83.895,26.573
2015-12-31,83.895,26.573,26.366,-49.73,0.8554,-1.8836,910.653008,67.57,13.224,-73.131,BSM,74.336,12.981
2016-03-31,74.336,12.981,12.12,10.749,11.63815,9.83415,859.051968,25.906,-35.082,0.956,BSM,84.639,25.179
2016-06-30,84.639,25.179,23.847,-20.81,8.22605,6.91605,777.277984,57.638,-137.796,84.915,BSM,96.66,36.805
2016-09-30,96.66,36.805,35.024,37.535,35.910848,34.586848,772.968008,58.015,-30.882,-50.516,BSM,86.45,25.738
2016-12-31,86.45,25.738,22.431,-7.286,12.02705,10.70305,725.661008,55.097,-17.782,-32.391,BSM,106.135,45.644
2017-03-31,106.135,45.644,42.212,61.583,48.982848,47.868848,747.998,63.954,-64.086,4.365,BSM,101.603,38.912
2017-06-30,101.603,38.912,35.246,54.174,41.8868,41.2148,797.887016,75.21,-34.281,-47.447,BSM,103.431,40.536
2017-09-30,103.431,40.536,36.354,22.034,31.362,30.696,818.389024,72.502,-18.115,-52.963,BSM,106.799,34.37
2017-12-31,106.799,34.37,30.717,19.36,26.74905,24.15905,1090.543048,70.186,-337.767008,264.312,BSM,126.452,59.916
2018-03-31,126.452,59.916,53.913,41.957,51.37524,46.12524,1086.48,76.474,-60.166,-15.653,BSM,109.309,33.524
2018-06-30,109.309,33.524,55.747,28.69,50.113032,44.863032,1070.632008,99.852,-31.093,-67.985,BSM,139.718,66.18
2018-09-30,139.718,66.18,69.493,60.775,67.684224,62.43422,1117.309,113.393,-52.466,-63.557,BSM,246.047008,170.716
2018-12-31,246.047008,170.716,63.338,164.138,84.483,79.233,1202.623968,95.659,-20.079,-74.607,BSM,83.806,14.594
2019-03-31,83.806,14.594,51.943,9.017,42.92854,37.67854,1133.889024,90.174,-24.379,-66.962,BSM,163.618,100.666
2019-06-30,163.618,100.666,68.831,95.087,74.34476,69.09476,1144.015008,110.802,-21.634,-89.509,BSM,137.368992,75.233
2019-09-30,137.368992,75.233,59.603,70.247,61.83824,56.58824,1135.682016,105.334,-2.82,-104.454,BSM,103.028,44.679
2019-12-31,103.028,44.679,66.808,40.017,61.181888,55.931888,1096.804,106.41,0.21,-100.467,BSM,183.054,136.355008
2020-03-31,183.054,136.355008,50.901,76.112,56.195312,50.945312,1102.087008,71.45,1.391,-77.92,BSM,38.529,-5.314
2016-03-31,23.75,-6.105,-7.746,-14.461,-10.09625,-10.09625,483.773339,18.552,-22.419,2.197,CDEV,29.39,0.056
2016-06-30,29.39,0.056,-1.736,-16.133,-6.51105,-6.51105,483.771993,17.052,-63.036,46.57,CDEV,29.273,-1.775
2016-09-30,29.273,-1.775,-3.758,-5.134,-4.2396,-4.2396,483.247927,15.907,-15.52,-0.661,CDEV,30.771,-1.932
2016-12-31,30.771,-1.932,0.733,-8.985,-1.7643,-1.7643,2552.934904,9.41,-1749.732992,1874.268032,CDEV,60.7,7.653
2017-03-31,60.7,7.653,7.243,10.707,7.5714,7.5714,2566.252048,19.248,-98.42,-0.037,CDEV,91.337,23.984
2017-06-30,91.337,23.984,23.277,23.198,14.9185,14.9185,2925.952,73.892,-496.904992,368.139008,CDEV,112.001,26.977
2017-09-30,112.001,26.977,25.962,16.26,15.40185,15.40185,2946.036888,44.01,-171.428992,130.0,CDEV,165.196992,69.143
2017-12-31,165.196992,69.143,65.546,33.39,43.2292,43.2292,3003.972056,122.768,-225.552,226.118,CDEV,216.259008,88.228
2018-03-31,216.259008,88.228,82.412,70.772,60.167368,60.167368,3085.717976,131.826,-218.583008,-0.934,CDEV,222.926,81.834
2018-06-30,222.926,81.834,76.029,67.482,54.540528,54.540528,3158.200944,192.076,-214.788,27.208,CDEV,243.746,101.254
2018-09-30,243.746,101.254,94.733,41.674,71.999528,71.999528,3205.205936,170.792992,-261.595008,109.237,CDEV,228.724,69.503
2018-12-31,228.724,69.503,61.295,32.808,46.60304,46.60304,3243.868912,175.316,-373.697984,158.648992,CDEV,214.192,52.114
2019-03-31,214.192,52.114,42.08,-8.537,33.6632,33.6632,3241.524048,101.028,-218.878,189.186,CDEV,250.627008,65.089
2019-06-30,250.627008,65.089,50.785,19.002,38.302448,38.302448,3267.242976,179.166,-239.642,-0.543,CDEV,220.912,22.104
2019-09-30,220.912,22.104,6.92,-3.713,3.7146,3.7146,3253.813976,104.681,-239.6,119.421,CDEV,252.944,45.769
2019-12-31,252.944,45.769,29.634,9.662,24.81207,24.81207,3270.700936,179.298,-234.868992,54.873,CDEV,192.716,19.001
2020-03-31,192.716,19.001,2.527,-550.345024,-45.4798,-45.4798,2726.786904,100.818,-166.976,59.792,CDEV,83.615,-74.097
2011-03-31,2793.999872,893.0,913.0,-162.0,561.0,518.0,14994.999424,718.0,2225.999872,-2196.999936,CHK,3211.000064,902.923072
2011-06-30,3211.000064,902.923072,926.923072,510.0,571.0,528.0,15482.99968,1352.0,-2443.000064,351.0,CHK,3345.999872,855.0
2011-09-30,3345.999872,855.0,883.0,922.0,539.0,496.0,16298.000128,1631.000064,-3475.000064,1846.0,CHK,3072.0,684.0
2011-12-31,3072.0,684.0,747.0,487.0,437.0,394.0,17960.999936,2201.999872,-2120.0,158.0,CHK,2688.999936,272.0
2012-03-31,2688.999936,272.0,261.0,-3.0,137.0,94.0,18894.000256,274.0,-3649.999872,3463.000064,CHK,2579.000064,178.0
2012-06-30,2579.000064,178.0,183.0,1037.0,50.55,7.55,19788.0,755.0,-1271.000064,1108.999936,CHK,3073.999872,266.0
2012-09-30,3073.999872,266.0,198.0,-1971.000064,76.0,33.0,17690.999808,949.0,-3232.999936,1408.999936,CHK,3414.000128,421.0
2012-12-31,3414.000128,421.0,397.0,344.0,196.0,153.0,17896.000448,859.0,3169.999872,-3897.999872,CHK,3569.999872,473.0
2013-03-31,3569.999872,473.0,431.0,102.0,226.0,183.0,18014.000384,924.0,-1744.999936,567.0,CHK,4099.000064,722.0
2013-06-30,4099.000064,722.0,644.0,625.0,388.0,265.0,18203.99968,1280.999936,170.0,-807.0,CHK,5057.999872,644.0
2013-09-30,5057.999872,644.0,592.0,240.0,328.0,282.0,18348.0,1380.999936,-472.0,-599.0,CHK,4552.0,497.0
2013-12-31,4552.0,497.0,388.0,-74.0,204.65,161.65,18140.000256,1053.0,-920.0,-283.0,CHK,5190.000128,865.0
2014-03-31,5190.000128,865.0,811.0,466.0,456.0,405.0,18477.0,1291.000064,-999.0,-125.0,CHK,5152.0,588.0
2014-06-30,5152.0,588.0,519.769216,230.0,284.249984,238.25,18324.999808,1352.0,-781.0,-113.0,CHK,5080.999936,569.0
2014-09-30,5080.999936,569.0,551.0,692.0,314.550016,-178.45,17630.999808,1162.0,-1158.0,-1376.0,CHK,4773.000192,190.0
2014-12-31,4773.000192,190.0,193.0,668.0,83.55,30.55,18205.000576,829.0,3392.0,-203.0,CHK,3492.0,228.923072
2015-03-31,3492.0,228.923072,183.923072,-3720.0,89.55,46.55,14372.999552,423.0,-1472.0,-152.0,CHK,3822.000128,221.0
